month,candidate_theme,posts,negative_mean_probability,neutral_mean_probability,positive_mean_probability,hard_negative_share,hard_neutral_share,hard_positive_share,mean_max_probability
2023-02-01,Scheduling hours and time off,63,0.4278983,0.47852337,0.093578316,0.4603174603174603,0.49206349206349204,0.047619047619047616,0.6800447
2023-02-01,Service work and tips,19,0.5466302,0.4150492,0.038320575,0.5789473684210527,0.42105263157894735,0.0,0.7001922
2023-02-01,Work arrangements and control,37,0.4844886,0.462471,0.05304042,0.5675675675675675,0.43243243243243246,0.0,0.65649813
2023-02-01,Workplace authority and interpersonal conflict,41,0.554506,0.37830558,0.067188464,0.6585365853658537,0.3170731707317073,0.024390243902439025,0.68073374
2023-03-01,Career precarity and exit,59,0.5700188,0.30612233,0.12385884,0.6440677966101694,0.2542372881355932,0.1016949152542373,0.72585434
2023-03-01,Collective worker power and rights,8,0.48956472,0.35024485,0.16019042,0.625,0.25,0.125,0.6792247
2023-03-01,Compensation and pay rights,92,0.48731875,0.39858577,0.11409546,0.5652173913043478,0.3695652173913043,0.06521739130434782,0.66384214
2023-03-01,Health safety and attendance,74,0.6136045,0.30669314,0.079702385,0.7432432432432432,0.21621621621621623,0.04054054054054054,0.70529723
2023-03-01,Recruitment and labor market,45,0.46892387,0.37983432,0.15124184,0.5555555555555556,0.35555555555555557,0.08888888888888889,0.70214826
2023-03-01,Scheduling hours and time off,53,0.5466088,0.40238628,0.05100487,0.660377358490566,0.33962264150943394,0.0,0.6762143
2023-03-01,Service work and tips,25,0.50201494,0.38290894,0.115076125,0.6,0.36,0.04,0.74228495
2023-03-01,Work arrangements and control,25,0.46263745,0.45645985,0.08090269,0.52,0.48,0.0,0.69776106
2023-03-01,Workplace authority and interpersonal conflict,33,0.6271607,0.30479032,0.06804898,0.696969696969697,0.24242424242424243,0.06060606060606061,0.72260284
2023-04-01,Career precarity and exit,46,0.5924314,0.28769666,0.11987188,0.6739130434782609,0.2391304347826087,0.08695652173913043,0.72487867
2023-04-01,Collective worker power and rights,10,0.4040564,0.5137528,0.08219074,0.5,0.5,0.0,0.6626754
2023-04-01,Compensation and pay rights,73,0.51629394,0.40418166,0.079524435,0.5616438356164384,0.410958904109589,0.0273972602739726,0.66588426
2023-04-01,Health safety and attendance,41,0.5864284,0.3072118,0.10635979,0.7073170731707317,0.1951219512195122,0.0975609756097561,0.6993919
2023-04-01,Recruitment and labor market,32,0.47203532,0.37778842,0.15017624,0.46875,0.40625,0.125,0.70514405
2023-04-01,Scheduling hours and time off,49,0.49929532,0.43544286,0.0652618,0.5918367346938775,0.3877551020408163,0.02040816326530612,0.6965927
2023-04-01,Service work and tips,22,0.48472777,0.41504478,0.10022747,0.5909090909090909,0.3181818181818182,0.09090909090909091,0.70560163
2023-04-01,Work arrangements and control,23,0.31313458,0.50991094,0.1769545,0.2608695652173913,0.6521739130434783,0.08695652173913043,0.64837885
2023-04-01,Workplace authority and interpersonal conflict,22,0.5528715,0.30029,0.14683849,0.7272727272727273,0.13636363636363635,0.13636363636363635,0.7218929
2023-05-01,Career precarity and exit,67,0.5916954,0.34277478,0.06552984,0.6119402985074627,0.3582089552238806,0.029850746268656716,0.7261575
2023-05-01,Collective worker power and rights,10,0.4504426,0.40138808,0.14816934,0.4,0.5,0.1,0.69126594
2023-05-01,Compensation and pay rights,75,0.5205955,0.36131307,0.11809142,0.6,0.32,0.08,0.6937018
2023-05-01,Health safety and attendance,41,0.56595033,0.35408932,0.07996033,0.6829268292682927,0.2682926829268293,0.04878048780487805,0.6994896
2023-05-01,Recruitment and labor market,32,0.430565,0.4204461,0.1489889,0.46875,0.4375,0.09375,0.6473348
2023-05-01,Scheduling hours and time off,59,0.49685004,0.45267403,0.050475933,0.559322033898305,0.423728813559322,0.01694915254237288,0.6652341
2023-05-01,Service work and tips,30,0.46766582,0.4316635,0.10067068,0.6,0.36666666666666664,0.03333333333333333,0.7103672
2023-05-01,Work arrangements and control,33,0.31574506,0.5334683,0.15078662,0.21212121212121213,0.6666666666666666,0.12121212121212122,0.69459355
2023-05-01,Workplace authority and interpersonal conflict,30,0.6727417,0.2803989,0.04685937,0.8333333333333334,0.16666666666666666,0.0,0.73077875
2023-06-01,Career precarity and exit,33,0.608851,0.3224541,0.06869492,0.7575757575757576,0.21212121212121213,0.030303030303030304,0.72505116
2023-06-01,Collective worker power and rights,5,0.71164185,0.2677998,0.020558378,1.0,0.0,0.0,0.71164185
2023-06-01,Compensation and pay rights,52,0.47644213,0.41482177,0.10873611,0.5384615384615384,0.38461538461538464,0.07692307692307693,0.7016916
2023-06-01,Health safety and attendance,16,0.46491742,0.47103897,0.06404363,0.5,0.5,0.0,0.68182564
2023-06-01,Recruitment and labor market,43,0.5260356,0.36594307,0.108021304,0.627906976744186,0.3023255813953488,0.06976744186046512,0.70713425
2023-06-01,Scheduling hours and time off,44,0.50430197,0.43969554,0.056002483,0.5227272727272727,0.4772727272727273,0.0,0.67911094
2023-06-01,Service work and tips,16,0.51259255,0.41055542,0.076852046,0.5625,0.375,0.0625,0.69561905
2023-06-01,Work arrangements and control,18,0.4348735,0.46446365,0.10066281,0.3888888888888889,0.5,0.1111111111111111,0.63782203
2023-06-01,Workplace authority and interpersonal conflict,20,0.5921031,0.31570256,0.09219435,0.75,0.15,0.1,0.74564517
2023-07-01,Career precarity and exit,84,0.53491354,0.34068584,0.12440058,0.6428571428571429,0.25,0.10714285714285714,0.67125916
2023-07-01,Collective worker power and rights,20,0.4329043,0.43168196,0.13541372,0.5,0.45,0.05,0.69086754
2023-07-01,Compensation and pay rights,93,0.4837024,0.38580373,0.13049391,0.5483870967741935,0.3225806451612903,0.12903225806451613,0.68530756
2023-07-01,Health safety and attendance,59,0.6309863,0.32524136,0.0437724,0.7966101694915254,0.1864406779661017,0.01694915254237288,0.71662796
2023-07-01,Recruitment and labor market,76,0.48111022,0.41734272,0.10154706,0.5394736842105263,0.39473684210526316,0.06578947368421052,0.69261754
2023-07-01,Scheduling hours and time off,83,0.51075613,0.41189712,0.077346735,0.6024096385542169,0.3614457831325301,0.03614457831325301,0.6882483
2023-07-01,Service work and tips,33,0.4453901,0.45082232,0.103787586,0.5151515151515151,0.45454545454545453,0.030303030303030304,0.6517629
2023-07-01,Work arrangements and control,34,0.4393876,0.47563672,0.084975705,0.47058823529411764,0.5,0.029411764705882353,0.64350516
2023-07-01,Workplace authority and interpersonal conflict,38,0.6605523,0.28124338,0.058204304,0.7894736842105263,0.21052631578947367,0.0,0.724104
2023-08-01,Career precarity and exit,99,0.5679101,0.3449991,0.08709084,0.6565656565656566,0.30303030303030304,0.04040404040404041,0.70277977
2023-08-01,Collective worker power and rights,20,0.5923604,0.34677657,0.06086301,0.65,0.35,0.0,0.68217915
2023-08-01,Compensation and pay rights,123,0.5234102,0.39000753,0.0865823,0.6422764227642277,0.3008130081300813,0.056910569105691054,0.67787606
2023-08-01,Health safety and attendance,75,0.6009922,0.3300079,0.06899985,0.6933333333333334,0.26666666666666666,0.04,0.70733
2023-08-01,Recruitment and labor market,89,0.42229646,0.45390192,0.123801604,0.47191011235955055,0.449438202247191,0.07865168539325842,0.6793621
2023-08-01,Scheduling hours and time off,114,0.44672918,0.46166223,0.09160859,0.4473684210526316,0.5,0.05263157894736842,0.6556667
2023-08-01,Service work and tips,37,0.49611083,0.4227772,0.08111202,0.5675675675675675,0.40540540540540543,0.02702702702702703,0.7005054
2023-08-01,Work arrangements and control,46,0.41014668,0.49648133,0.09337201,0.41304347826086957,0.5434782608695652,0.043478260869565216,0.6548334
2023-08-01,Workplace authority and interpersonal conflict,57,0.6307391,0.28784177,0.08141911,0.7894736842105263,0.14035087719298245,0.07017543859649122,0.734773
2023-09-01,Career precarity and exit,59,0.5810496,0.33315203,0.08579835,0.6949152542372882,0.2711864406779661,0.03389830508474576,0.69847476
2023-09-01,Collective worker power and rights,10,0.6328726,0.31910855,0.04801885,0.8,0.2,0.0,0.645748
2023-09-01,Compensation and pay rights,82,0.51756996,0.4060347,0.076395355,0.5853658536585366,0.3902439024390244,0.024390243902439025,0.6714629
2023-09-01,Health safety and attendance,53,0.6629211,0.2976634,0.03941553,0.8867924528301887,0.11320754716981132,0.0,0.7007534
2023-09-01,Recruitment and labor market,55,0.5685278,0.3626029,0.06886931,0.6545454545454545,0.32727272727272727,0.01818181818181818,0.7078705
2023-09-01,Scheduling hours and time off,70,0.49133307,0.42742303,0.08124387,0.5571428571428572,0.4142857142857143,0.02857142857142857,0.69333744
2023-09-01,Service work and tips,23,0.45722932,0.42015693,0.12261371,0.5217391304347826,0.34782608695652173,0.13043478260869565,0.6608251
2023-09-01,Work arrangements and control,24,0.4212956,0.51767105,0.06103335,0.4166666666666667,0.5833333333333334,0.0,0.6360385
2023-09-01,Workplace authority and interpersonal conflict,32,0.57472146,0.32993534,0.09534318,0.75,0.1875,0.0625,0.678997
2023-10-01,Career precarity and exit,44,0.49594012,0.33769462,0.16636528,0.6590909090909091,0.22727272727272727,0.11363636363636363,0.6926723
2023-10-01,Collective worker power and rights,5,0.55546886,0.36635736,0.0781738,0.6,0.4,0.0,0.67692167
2023-10-01,Compensation and pay rights,47,0.5875079,0.3432309,0.06926118,0.6808510638297872,0.2978723404255319,0.02127659574468085,0.7012333
2023-10-01,Health safety and attendance,35,0.62063193,0.2877718,0.09159624,0.7714285714285715,0.14285714285714285,0.08571428571428572,0.68970793
2023-10-01,Recruitment and labor market,55,0.4747097,0.4072484,0.118041895,0.5818181818181818,0.34545454545454546,0.07272727272727272,0.66637623
2023-10-01,Scheduling hours and time off,53,0.49700844,0.44528997,0.05770159,0.6226415094339622,0.3584905660377358,0.018867924528301886,0.6689405
2023-10-01,Service work and tips,15,0.6038049,0.34446067,0.051734395,0.6666666666666666,0.3333333333333333,0.0,0.6781047
2023-10-01,Work arrangements and control,28,0.39544317,0.47485924,0.12969758,0.5,0.42857142857142855,0.07142857142857142,0.6416641
2023-10-01,Workplace authority and interpersonal conflict,31,0.59945786,0.3152965,0.08524567,0.7096774193548387,0.25806451612903225,0.03225806451612903,0.7060269
2023-11-01,Career precarity and exit,32,0.6089612,0.28267953,0.10835925,0.71875,0.21875,0.0625,0.7205848
2023-11-01,Collective worker power and rights,6,0.45896804,0.38059303,0.16043891,0.5,0.3333333333333333,0.16666666666666666,0.8075196
2023-11-01,Compensation and pay rights,47,0.5802051,0.34500608,0.074788846,0.6382978723404256,0.3191489361702128,0.0425531914893617,0.70599157
2023-11-01,Health safety and attendance,40,0.630417,0.3169442,0.052638758,0.75,0.25,0.0,0.6864732
2023-11-01,Recruitment and labor market,27,0.45419744,0.42685953,0.118943006,0.48148148148148145,0.48148148148148145,0.037037037037037035,0.718935
2023-11-01,Scheduling hours and time off,61,0.44269553,0.4581212,0.09918327,0.4426229508196721,0.5081967213114754,0.04918032786885246,0.68127966
2023-11-01,Service work and tips,24,0.4813324,0.4628823,0.055785302,0.625,0.375,0.0,0.68605953
2023-11-01,Work arrangements and control,26,0.46753693,0.4572996,0.075163454,0.5769230769230769,0.4230769230769231,0.0,0.6698403
2023-11-01,Workplace authority and interpersonal conflict,23,0.55521005,0.26389116,0.18089877,0.6956521739130435,0.08695652173913043,0.21739130434782608,0.71241444
2023-12-01,Career precarity and exit,36,0.5503402,0.36743566,0.08222416,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.6751131
2023-12-01,Collective worker power and rights,6,0.5182012,0.4132528,0.068546064,0.6666666666666666,0.3333333333333333,0.0,0.6682756
2023-12-01,Compensation and pay rights,61,0.5481852,0.36822456,0.083590195,0.6557377049180327,0.2786885245901639,0.06557377049180328,0.69636476
2023-12-01,Health safety and attendance,41,0.65968144,0.27760962,0.06270893,0.7804878048780488,0.17073170731707318,0.04878048780487805,0.7561979
2023-12-01,Recruitment and labor market,26,0.44482484,0.4497983,0.10537685,0.46153846153846156,0.46153846153846156,0.07692307692307693,0.667739
2023-12-01,Scheduling hours and time off,48,0.4935416,0.46096897,0.04548945,0.5416666666666666,0.4583333333333333,0.0,0.6785545
2023-12-01,Service work and tips,17,0.5178359,0.44620222,0.035961885,0.7058823529411765,0.29411764705882354,0.0,0.6765351
2023-12-01,Work arrangements and control,18,0.44770446,0.4610488,0.091246694,0.4444444444444444,0.5,0.05555555555555555,0.64682394
2023-12-01,Workplace authority and interpersonal conflict,34,0.6721766,0.2572357,0.07058775,0.7941176470588235,0.17647058823529413,0.029411764705882353,0.7452852
2024-01-01,Career precarity and exit,45,0.60109305,0.30217752,0.09672945,0.7555555555555555,0.17777777777777778,0.06666666666666667,0.69749945
2024-01-01,Collective worker power and rights,5,0.6416637,0.1571857,0.20115061,0.8,0.0,0.2,0.8217802
2024-01-01,Compensation and pay rights,60,0.56696236,0.35395086,0.07908675,0.6666666666666666,0.3,0.03333333333333333,0.7027956
2024-01-01,Health safety and attendance,64,0.5962981,0.34492224,0.05877965,0.734375,0.234375,0.03125,0.72220474
2024-01-01,Recruitment and labor market,32,0.54513574,0.34658137,0.10828286,0.65625,0.25,0.09375,0.6728926
2024-01-01,Scheduling hours and time off,42,0.5990121,0.36364576,0.037342142,0.7619047619047619,0.23809523809523808,0.0,0.69353485
2024-01-01,Service work and tips,21,0.51732284,0.38045484,0.102222286,0.6190476190476191,0.3333333333333333,0.047619047619047616,0.6591963
2024-01-01,Work arrangements and control,30,0.5288403,0.39309892,0.07806078,0.6,0.36666666666666664,0.03333333333333333,0.6628092
2024-01-01,Workplace authority and interpersonal conflict,32,0.647999,0.27279243,0.0792086,0.78125,0.15625,0.0625,0.70313907
2024-02-01,Career precarity and exit,40,0.48811835,0.38385946,0.12802216,0.575,0.35,0.075,0.6795584
2024-02-01,Collective worker power and rights,2,0.49759763,0.44512424,0.05727817,0.5,0.5,0.0,0.6113508
2024-02-01,Compensation and pay rights,51,0.49664435,0.37875962,0.12459605,0.5882352941176471,0.3137254901960784,0.09803921568627451,0.68642694
2024-02-01,Health safety and attendance,35,0.69695467,0.28022298,0.022822332,0.8285714285714286,0.17142857142857143,0.0,0.7539778
2024-02-01,Recruitment and labor market,39,0.47730944,0.42469293,0.09799761,0.5128205128205128,0.4358974358974359,0.05128205128205128,0.72613555
2024-02-01,Scheduling hours and time off,28,0.4904668,0.41738182,0.09215138,0.5714285714285714,0.39285714285714285,0.03571428571428571,0.6718917
2024-02-01,Service work and tips,11,0.5462827,0.3816434,0.07207387,0.6363636363636364,0.36363636363636365,0.0,0.66609937
2024-02-01,Work arrangements and control,25,0.49992546,0.44260415,0.057470385,0.6,0.4,0.0,0.67599815
2024-02-01,Workplace authority and interpersonal conflict,30,0.6410644,0.27997202,0.078963615,0.8,0.13333333333333333,0.06666666666666667,0.706822
2024-03-01,Career precarity and exit,37,0.5793196,0.28910667,0.13157378,0.6756756756756757,0.1891891891891892,0.13513513513513514,0.71412206
2024-03-01,Collective worker power and rights,7,0.4139855,0.4788819,0.10713259,0.42857142857142855,0.5714285714285714,0.0,0.7644563
2024-03-01,Compensation and pay rights,46,0.47402063,0.42228508,0.10369428,0.4782608695652174,0.45652173913043476,0.06521739130434782,0.6640354
2024-03-01,Health safety and attendance,24,0.6073454,0.34904197,0.04361264,0.75,0.25,0.0,0.67927647
2024-03-01,Recruitment and labor market,32,0.46499148,0.337889,0.19711953,0.53125,0.34375,0.125,0.6907582
2024-03-01,Scheduling hours and time off,44,0.46250713,0.42818534,0.10930755,0.5227272727272727,0.4318181818181818,0.045454545454545456,0.7096493
2024-03-01,Service work and tips,15,0.5918825,0.36671612,0.041401353,0.6,0.4,0.0,0.7366866
2024-03-01,Work arrangements and control,12,0.4126295,0.47240198,0.11496853,0.4166666666666667,0.5,0.08333333333333333,0.6140647
2024-03-01,Workplace authority and interpersonal conflict,34,0.59606266,0.2609449,0.14299244,0.7352941176470589,0.11764705882352941,0.14705882352941177,0.74210125
2024-04-01,Career precarity and exit,28,0.63273805,0.27194217,0.09531981,0.75,0.17857142857142858,0.07142857142857142,0.7247015
2024-04-01,Collective worker power and rights,4,0.7038548,0.2825241,0.013621065,1.0,0.0,0.0,0.7038548
2024-04-01,Compensation and pay rights,38,0.49846634,0.40808624,0.093447395,0.5789473684210527,0.3684210526315789,0.05263157894736842,0.6702606
2024-04-01,Health safety and attendance,25,0.6805271,0.28896493,0.030507937,0.8,0.2,0.0,0.71515
2024-04-01,Recruitment and labor market,29,0.5397513,0.3802307,0.080018,0.5862068965517241,0.3793103448275862,0.034482758620689655,0.7085031
2024-04-01,Scheduling hours and time off,30,0.41429165,0.5095611,0.07614724,0.5,0.4666666666666667,0.03333333333333333,0.69658035
2024-04-01,Service work and tips,2,0.34532464,0.56237245,0.0923029,0.5,0.5,0.0,0.6392386
2024-04-01,Work arrangements and control,11,0.62831205,0.32547152,0.046216473,0.7272727272727273,0.2727272727272727,0.0,0.7485838
2024-04-01,Workplace authority and interpersonal conflict,30,0.6286447,0.2971833,0.074171975,0.8,0.13333333333333333,0.06666666666666667,0.72949696
2024-05-01,Career precarity and exit,23,0.617876,0.32892123,0.053202815,0.782608695652174,0.17391304347826086,0.043478260869565216,0.70134693
2024-05-01,Collective worker power and rights,4,0.336258,0.5364902,0.1272518,0.5,0.5,0.0,0.6381824
2024-05-01,Compensation and pay rights,40,0.5887557,0.35728547,0.05395881,0.65,0.325,0.025,0.72270757
2024-05-01,Health safety and attendance,22,0.66225964,0.29610512,0.041635215,0.8181818181818182,0.18181818181818182,0.0,0.7023217
2024-05-01,Recruitment and labor market,37,0.45053977,0.43842745,0.1110328,0.5405405405405406,0.40540540540540543,0.05405405405405406,0.6500947
2024-05-01,Scheduling hours and time off,51,0.44771647,0.44449484,0.10778868,0.45098039215686275,0.49019607843137253,0.058823529411764705,0.6944982
2024-05-01,Service work and tips,22,0.4824378,0.38992813,0.12763411,0.5454545454545454,0.3181818181818182,0.13636363636363635,0.6936806
2024-05-01,Work arrangements and control,17,0.43484065,0.49683493,0.06832445,0.47058823529411764,0.5294117647058824,0.0,0.6665903
2024-05-01,Workplace authority and interpersonal conflict,37,0.6813947,0.2605015,0.05810382,0.8648648648648649,0.10810810810810811,0.02702702702702703,0.73404187
2024-06-01,Career precarity and exit,29,0.58974993,0.31539252,0.09485752,0.6206896551724138,0.3103448275862069,0.06896551724137931,0.7371846
2024-06-01,Collective worker power and rights,7,0.49547333,0.34463882,0.15988784,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.7126072
2024-06-01,Compensation and pay rights,41,0.49888402,0.40271595,0.09840005,0.5365853658536586,0.3902439024390244,0.07317073170731707,0.6840836
2024-06-01,Health safety and attendance,19,0.66150075,0.30972314,0.028776156,0.6842105263157895,0.3157894736842105,0.0,0.73738766
2024-06-01,Recruitment and labor market,29,0.51302403,0.37566605,0.11130992,0.6206896551724138,0.3103448275862069,0.06896551724137931,0.6402982
2024-06-01,Scheduling hours and time off,41,0.4358688,0.48583347,0.07829771,0.43902439024390244,0.5365853658536586,0.024390243902439025,0.69443524
2024-06-01,Service work and tips,8,0.63203907,0.33274084,0.035220087,0.75,0.25,0.0,0.6939491
2024-06-01,Work arrangements and control,13,0.54320335,0.40398648,0.05281015,0.6923076923076923,0.3076923076923077,0.0,0.6562417
2024-06-01,Workplace authority and interpersonal conflict,17,0.6399163,0.28049082,0.0795929,0.7647058823529411,0.17647058823529413,0.058823529411764705,0.74575025
2024-07-01,Career precarity and exit,21,0.5246876,0.33625397,0.13905843,0.6666666666666666,0.2857142857142857,0.047619047619047616,0.68924904
2024-07-01,Collective worker power and rights,4,0.3851961,0.3092178,0.3055861,0.5,0.25,0.25,0.6738034
2024-07-01,Compensation and pay rights,30,0.5916016,0.34237537,0.06602296,0.7666666666666667,0.2,0.03333333333333333,0.6736109
2024-07-01,Health safety and attendance,24,0.6043847,0.34318197,0.05243334,0.7083333333333334,0.2916666666666667,0.0,0.7013394
2024-07-01,Recruitment and labor market,24,0.5341757,0.37354884,0.09227548,0.625,0.2916666666666667,0.08333333333333333,0.6526174
2024-07-01,Scheduling hours and time off,39,0.50311565,0.41678962,0.08009473,0.5641025641025641,0.38461538461538464,0.05128205128205128,0.6721496
2024-07-01,Service work and tips,13,0.34729815,0.6026323,0.05006957,0.38461538461538464,0.6153846153846154,0.0,0.73357046
2024-07-01,Work arrangements and control,9,0.34485203,0.48577574,0.16937222,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.7505353
2024-07-01,Workplace authority and interpersonal conflict,22,0.6345064,0.31512788,0.05036571,0.7272727272727273,0.2727272727272727,0.0,0.7218085
2024-08-01,Career precarity and exit,36,0.5683026,0.3408696,0.09082782,0.6111111111111112,0.3333333333333333,0.05555555555555555,0.7410428
2024-08-01,Collective worker power and rights,8,0.642164,0.23327214,0.1245639,0.875,0.0,0.125,0.7505472
2024-08-01,Compensation and pay rights,42,0.5547619,0.3791657,0.06607243,0.6190476190476191,0.35714285714285715,0.023809523809523808,0.7036916
2024-08-01,Health safety and attendance,29,0.6093166,0.3251971,0.06548634,0.7241379310344828,0.2413793103448276,0.034482758620689655,0.70203435
2024-08-01,Recruitment and labor market,33,0.54020756,0.3301805,0.12961198,0.6666666666666666,0.21212121212121213,0.12121212121212122,0.68603134
2024-08-01,Scheduling hours and time off,30,0.47513953,0.45780274,0.067057714,0.5,0.4666666666666667,0.03333333333333333,0.71246755
2024-08-01,Service work and tips,14,0.5376032,0.40377814,0.058618672,0.5714285714285714,0.42857142857142855,0.0,0.65313184
2024-08-01,Work arrangements and control,21,0.55630654,0.38164148,0.06205198,0.6190476190476191,0.38095238095238093,0.0,0.68931437
2024-08-01,Workplace authority and interpersonal conflict,14,0.6425349,0.2897046,0.067760475,0.8571428571428571,0.14285714285714285,0.0,0.7104482
2024-09-01,Career precarity and exit,21,0.6474306,0.30265668,0.04991272,0.8095238095238095,0.14285714285714285,0.047619047619047616,0.73880756
2024-09-01,Collective worker power and rights,5,0.24433175,0.4489955,0.30667275,0.2,0.6,0.2,0.65910643
2024-09-01,Compensation and pay rights,23,0.53219265,0.41062164,0.05718573,0.5652173913043478,0.43478260869565216,0.0,0.68237287
2024-09-01,Health safety and attendance,27,0.6011587,0.3549094,0.04393187,0.7037037037037037,0.2962962962962963,0.0,0.7010495
2024-09-01,Recruitment and labor market,21,0.5724055,0.36636344,0.06123107,0.6190476190476191,0.38095238095238093,0.0,0.7122949
2024-09-01,Scheduling hours and time off,26,0.40294918,0.5081558,0.088895,0.34615384615384615,0.6153846153846154,0.038461538461538464,0.67714244
2024-09-01,Service work and tips,13,0.7010393,0.26572353,0.033237107,0.8461538461538461,0.15384615384615385,0.0,0.76773506
2024-09-01,Work arrangements and control,14,0.44049078,0.4246039,0.1349053,0.42857142857142855,0.5,0.07142857142857142,0.65059817
2024-09-01,Workplace authority and interpersonal conflict,21,0.6008096,0.28383207,0.115358315,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.6827714
2024-10-01,Career precarity and exit,20,0.61030537,0.3341251,0.055569522,0.8,0.2,0.0,0.7068511
2024-10-01,Collective worker power and rights,2,0.5043942,0.41805184,0.07755399,0.5,0.5,0.0,0.6541784
2024-10-01,Compensation and pay rights,27,0.39135894,0.46470606,0.14393502,0.37037037037037035,0.5185185185185185,0.1111111111111111,0.68558365
2024-10-01,Health safety and attendance,35,0.677166,0.2887073,0.034126744,0.8285714285714286,0.17142857142857143,0.0,0.7721069
2024-10-01,Recruitment and labor market,24,0.60901946,0.34644318,0.044537365,0.75,0.25,0.0,0.7000107
2024-10-01,Scheduling hours and time off,32,0.5268527,0.43152574,0.04162157,0.625,0.375,0.0,0.67519003
2024-10-01,Service work and tips,7,0.56219214,0.39993522,0.037872646,0.7142857142857143,0.2857142857142857,0.0,0.66388506
2024-10-01,Work arrangements and control,13,0.30939454,0.49829718,0.19230826,0.15384615384615385,0.6153846153846154,0.23076923076923078,0.63214123
2024-10-01,Workplace authority and interpersonal conflict,9,0.6548693,0.28468865,0.060442038,0.7777777777777778,0.2222222222222222,0.0,0.69627506
2024-11-01,Career precarity and exit,19,0.60909045,0.32674482,0.0641647,0.7368421052631579,0.2631578947368421,0.0,0.73366374
2024-11-01,Collective worker power and rights,3,0.4941857,0.40179515,0.104019135,0.6666666666666666,0.3333333333333333,0.0,0.7462515
2024-11-01,Compensation and pay rights,23,0.6523098,0.32333153,0.024358729,0.6956521739130435,0.30434782608695654,0.0,0.75649196
2024-11-01,Health safety and attendance,20,0.77291405,0.20953229,0.01755367,1.0,0.0,0.0,0.77291405
2024-11-01,Recruitment and labor market,16,0.5132067,0.41222316,0.07457013,0.5625,0.4375,0.0,0.711482
2024-11-01,Scheduling hours and time off,27,0.5260071,0.39779544,0.07619747,0.6296296296296297,0.3333333333333333,0.037037037037037035,0.6414822
2024-11-01,Service work and tips,3,0.6423007,0.33621213,0.021487124,0.6666666666666666,0.3333333333333333,0.0,0.64947814
2024-11-01,Work arrangements and control,10,0.50981,0.33061212,0.15957788,0.6,0.2,0.2,0.707823
2024-11-01,Workplace authority and interpersonal conflict,18,0.71766436,0.2459803,0.03635537,0.7777777777777778,0.2222222222222222,0.0,0.7686727
2024-12-01,Career precarity and exit,18,0.5786358,0.2928439,0.12852028,0.6111111111111112,0.2777777777777778,0.1111111111111111,0.74721384
2024-12-01,Collective worker power and rights,1,0.9069889,0.084678605,0.008332536,1.0,0.0,0.0,0.9069889
2024-12-01,Compensation and pay rights,15,0.5111803,0.34649792,0.14232178,0.6,0.3333333333333333,0.06666666666666667,0.7056583
2024-12-01,Health safety and attendance,21,0.6366356,0.32379636,0.03956801,0.7619047619047619,0.23809523809523808,0.0,0.74448276
2024-12-01,Recruitment and labor market,11,0.4917618,0.37259147,0.13564673,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.7085394
2024-12-01,Scheduling hours and time off,25,0.5190709,0.43616596,0.044763092,0.6,0.4,0.0,0.69894755
2024-12-01,Service work and tips,3,0.5872075,0.3616834,0.05110912,1.0,0.0,0.0,0.5872075
2024-12-01,Work arrangements and control,15,0.48675007,0.42194125,0.0913087,0.5333333333333333,0.4,0.06666666666666667,0.6642849
2024-12-01,Workplace authority and interpersonal conflict,17,0.6232948,0.28691941,0.08978579,0.7058823529411765,0.23529411764705882,0.058823529411764705,0.7361995
2025-01-01,Career precarity and exit,28,0.6047224,0.30166236,0.09361531,0.75,0.17857142857142858,0.07142857142857142,0.6806031
2025-01-01,Collective worker power and rights,5,0.76166666,0.22251305,0.015820257,0.8,0.2,0.0,0.7638465
2025-01-01,Compensation and pay rights,19,0.60935676,0.3286469,0.06199634,0.7368421052631579,0.2631578947368421,0.0,0.7054321
2025-01-01,Health safety and attendance,27,0.5457652,0.3308899,0.123344906,0.5925925925925926,0.2962962962962963,0.1111111111111111,0.6972427
2025-01-01,Recruitment and labor market,13,0.51789683,0.32279083,0.15931232,0.5384615384615384,0.3076923076923077,0.15384615384615385,0.7660719
2025-01-01,Scheduling hours and time off,26,0.42752603,0.4965771,0.07589682,0.4230769230769231,0.5769230769230769,0.0,0.66242146
2025-01-01,Service work and tips,4,0.7532025,0.23042089,0.016376648,1.0,0.0,0.0,0.7532025
2025-01-01,Work arrangements and control,19,0.35505736,0.481539,0.16340362,0.21052631578947367,0.631578947368421,0.15789473684210525,0.69237196
2025-01-01,Workplace authority and interpersonal conflict,16,0.6590369,0.3000094,0.04095376,0.75,0.25,0.0,0.72991395
2025-02-01,Career precarity and exit,15,0.50222564,0.4125866,0.08518775,0.4666666666666667,0.5333333333333333,0.0,0.6992963
2025-02-01,Compensation and pay rights,19,0.5591347,0.39216453,0.0487007,0.631578947368421,0.3684210526315789,0.0,0.7112948
2025-02-01,Health safety and attendance,26,0.80551255,0.17065795,0.023829456,0.9615384615384616,0.038461538461538464,0.0,0.80585384
2025-02-01,Recruitment and labor market,10,0.70276654,0.234729,0.062504455,0.8,0.1,0.1,0.70808095
